Key,Id,Japanese(ja),English(en)
"AppendValueByLifeOver0",2139112207757312,"{player}のライフが{num}以上である時、ダメージが{value}増加する。","When {player}'s life is greater than or equal to {num}, damage is increased by {value}."
"AppendValueByLifeDigit0",2141177583710208,"あなたのライフの{digit}の位が{number}である時、効果が{value}増加する。","When the {digit} place of your life is {number}, the effect is increased by {value}."
"AppendValueByPlayerConditionOver0",2141737321967616,"{player}が[{conditionname}{num}]を持つ時、効果が{value}増加する。","When {player} has [{conditionname}{num}], the effect is increased by {value}."
"AppendValueByPlayerConditionUnder0",2141753721696256,"{player}が持つ[{name}]が{num}以下である時、効果が{value}増加する。","When [{name}] of {player} is less than {num}, the effect is increased by {value}."
"AppendValueByPlayerConditionNotHas0",2141762781392896,"{player}が[{conditionname}]を持たない時、効果が{value}増加する。","When {player} does not have [{conditionname}], the effect is increased by {value}."
"AppendValueByPutCoinsExist0",2143050625658880,"あなたの{setcoin}が他にある時、効果が{value}増加する。","When there is another {setcoin} with the same owner as this coin, the effect is increased by {value}."
"AppendValueByPutCoinsOver0",2143065435746304,"あなたの{setcoin}が重ねられている時、その枚数が{num}枚以上であるなら、効果が{value}増加する。","When {setcoin} of the same owner as this coin is stacked, if the number of coins is {num} or more, the effect is increased by {value}."
"AppendValueByPutCoinsUnder0",2143084863762432,"あなたの{setcoin}が重ねられている時、その枚数が{num}枚以下であるなら、効果が{value}増加する。","When {setcoin} of the same owner as this coin is stacked, if the number of coins is less than {num} coins, the effect is increased by {value}."
"AppendValueByPutCoinsNotExist0",2143095685066752,"あなたの{setcoin}が重ねられていない時、効果が{value}増加する。","When {setcoin} of the same owner as this coin is not stacked, the effect is increased by {value}."
"AppendValueByResourceOver0",2144620054523904,"{player}の{resource}が{num}以上である時、効果が{value}増加する。","When {player}'s {resource} is greater than or equal to {num}, the effect increases by {value}."
"AppendValueByResourceUnder0",2144634797502464,"{player}の{resource}が{num}以下である時、効果が{value}増加する。","When {player}'s {resource} is less than or equal to {num}, the effect increases by {value}."
"AppendValueByResourceZero0",2144644503121920,"{player}の{resource}が0である時、効果が{value}増加する。","When {player}'s {resource} is 0, the effect increases by {value}."
"AppendValueByReverseSetCoinExist0",2145678248062976,"{player}が所有する{setedcoin}が裏向きで設置されている時、効果が{value}増加する。","When {setedcoin} owned by {player} is installed face down, the effect is increased by {value}."
"AppendValueByReverseSetCoinOver0",2145698892427264,"{player}が所有する{setedcoin}が裏向きで設置されている時、その枚数が{num}枚以上であるなら、効果が{value}増加する。","When {setedcoin} owned by {player} is installed face down, if the number of {setedcoin} is {num} or more, the effect is increased by {value}."
"AppendValueByReverseSetCoinUnder0",2145709361410048,"{player}が所有する{setedcoin}が裏向きで設置されている時、その枚数が{num}枚以下であるなら、効果が{value}増加する。","When {setcoin} owned by {player} is installed face down, if the number of {setcoin} is less than {num} pieces, the effect is increased by {value}."
"AppendValueByReverseSetCoinNotExist0",2145719381602304,"{player}が所有する{setedcoin}が全て表向きで設置されているなら、効果が{value}増加する。","If all {setedcoin} owned by {player} are installed face up, the effect is increased by {value}."
"AppendValueBySameAreaExist0",2146379665715200,"設置されたエリアに同じ所有者である{setcoin}がある時、効果が{value}増加する。","When there is {setcoin} of the same owner in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaOver0",2146394362556416,"設置されたエリアに同じ所有者である{setcoin}が{num}枚以上ある時、効果が{value}増加する。","When there are {num} or more {setcoin} of the same owner in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaUnder0",2146412452589568,"このコインが設置されたエリアにある、あなたの{setcoin}が{num}枚以下である時、効果が{value}増加する。","When there are less than {num} {setcoin} of the same owner as this coin in the area where this coin is placed, the effect is increased by {value}."
"AppendValueBySameAreaNotExist0",2146422204346368,"設置されたエリアに同じ所有者の{setcoin}がない時、効果が{value}増加する。","When there is no {setcoin} of the same owner in the installed area, the effect is increased by {value}."
"AppendValueByDiffOwnerSetCoinExist0",2152368754339840,"所有者の異なる{setcoin}が設置されたエリアがある時、効果が{value}増加する。","The effect is increased by {value} when there is an area with {setcoin} installed with different owners."
"AppendValueByDiffOwnerSetCoinOver0",2152388220104704,"所有者の異なる{setcoin}が設置されたエリアが{num}箇所以上ある時、効果が{value}増加する。","When there are more than {num} areas where {setcoin} with different owners are installed, the effect is increased by {value}."
"AppendValueByDiffOwnerSetCoinUnder0",2152398399680512,"所有者の異なる{setcoin}が設置されたエリアが{num}箇所以下である時、効果が{value}増加する。","When there are less than {num} areas where {setcoin} with different owners are installed, the effect is increased by {value}."
"AppendValueByDiffOwnerSetCoinNotExist0",2152408956743680,"所有者の異なる{setcoin}が設置されたエリアがない時、効果が{value}増加する。","When there is no area with {setcoin} installed with different owners, the effect is increased by {value}."
"AppendValueBySameAreaTagExist0",2153454567370752,"設置されたエリアに、タグ[{tagname}]を持つあなたのコインがある時、効果が{value}増加する。","When your coins with tag [{tagname}] are in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaTagOver0",2153468752506880,"このコインが設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}が{num}枚以上ある時、効果が{value}増加する。","When there are {num} or more {setcoin} with the same owner tag [{tagname}] as this coin in the area where this coin is placed, the effect is increased by {value}."
"AppendValueBySameAreaTagUnder0",2153478504263680,"このコインが設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}が{num}枚以下である時、効果が{value}増加する。","When there are less than {num} {setcoin} coins with the same owner tag [{tagname}] as this coin in the area where this coin is placed, the effect is increased by {value}."
"AppendValueBySameAreaTagNotExist0",2153489325568000,"設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}がない時、効果が{value}増加する。","When there is no {setcoin} with the same owner tag [{tagname}] as this coin in the installed area, the effect is increased by {value}."
"AppendValueBySameName",2170302608388096,"このコインと同じコインが{handcoin}にある場合、その枚数分効果が増加する。","If the same coin as this coin is in {handcoin}, the effect is increased by the number of coins in {handcoin}."
"SetSameName",2170885054607360,"このコインを設置した時、{handcoin}に[{name}]があるなら、それらも設置する。","If [{name}] is present in {handcoin} when this coin is installed, they are also installed."
"AppendValueByTurnOver0",2174931995930624,"{coinposition}になってからのターン数が{num}以上である時、効果が{value}増加する。","If the number of turns since you became {coinposition} is greater than or equal to {num}, the effect increases by {value}."
"AppendValueByTurnUnder0",2174946432724992,"{coinposition}になってからのターン数が{num}以下である時、効果が{value}増加する。","When the number of turns since becoming {coinposition} is less than or equal to {num}, the effect increases by {value}."
"AppendValueByTurnZero0",2176174243917824,"{coinposition}になってからまだターンが経過していない時、効果が{value}増加する。","When no turns have passed since you became {coinposition}, the effect increases by {value}."
"AppendValuesByCoin0",2177312183758848,"{player}の{coinposition}の枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of {coinposition} of {player}."
"AppendValuesByCoinName0",2177696700772352,"{player}の{coinposition}にある[{coinname}]の枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of [{coinname}]s in {coinposition} of {player}."
"AppendValuesByCoinNumCompare0",2178415977771008,"{player1}の{coinposition}枚数が{player2}の{coinposition}枚数より多い場合、その差×{value}だけ効果が増加する。","If the number of {coinposition} of {player1} is greater than the number of {coinposition} of {player2}, the effect is increased by {value} times the difference."
"AppendValuesByCoinTag0",2179914912968704,"あなたの{coinposition}にあるタグ[{tagname}]の枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of tags [{tagname}] in your {coinposition}."
"AppendValuesByCoinTotalSize0",2180552711417856,"{player}の{coinposition}にあるコインのサイズ合計×{value}だけ効果が増加する。","The effect is increased by {value} times the total size of the coins in {player}'s {coinposition}."
"AppendValuesByCoinType0",2181216346779648,"{player}の{coinposition}にある{cointype}の枚数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of {cointype} in {coinposition} of {player}."
"AppendValuesByPlayerCondition0",2181915012968448,"あなたが持つ[{conditionname}]×{value}だけ効果が増加する。","The effect is increased by [{conditionname}] multiplying {value} you have."
"AppendValuesByPutCoin0",2182400180695040,"あなたの{setcoin}が重ねて設置されているとき、重ねられた枚数の最大×{value}だけ効果が増加する。","When {setcoin} of the same owner as this coin is placed on top of it, the effect is increased by {value} times the maximum number of coins stacked."
"AppendValuesByResource0",2183540142190592,"{player}の{resource}数×{value}だけ効果が増加する。","The effect is increased by {value} times the number of {resources} in {player}."
"AppendValuesByReverseSetCoin0",2183992736952320,"あなたの{setedcoin}が裏向きで設置されている時、その数×{value}だけ効果が増加する。","When {setcoin} of the same owner as this coin is placed face down, the effect is increased by {value} times that number."
"AppendValuesBySameArea0",2184610104946688,"あなたの{setcoin}が、同じエリアに重ねて設置されている時、その枚数×{value}だけ効果が増加する。","When {setcoin} of the same owner as this coin is placed on top of it in the same area, the effect is increased by {value} times the number of coins."
"AppendValuesBySameAreaTag0",2185302118969344,"このコインと同じ所有者であり、タグ[{tagname}]を持つ{setcoin}が、このコインと同じエリアに設置されている時、その枚数×{value}だけ効果が増加する。","When a {setcoin} with the same owner and tag [{tagname}] as this coin is placed in the same area as this coin, the effect is increased by {value} times the number of coins."
"AppendValuesByTurn0",2185691803365376,"{coinposition}になってからのターン数(最大{maxCount})×{value}だけ効果が増加する。","The effect is increased by {value} times the number of turns (max {maxCount}) since you became {coinposition}."
"AreaCoinNumToWin",2186665284546560,"このコインが設置されているエリアに、あなたのコインが{num}枚以上あるなら、あなたは勝利する。","If you have {num} or more of your coins in the area where this coin is placed, you win."
"AutoSetByMoveCoinName0",2187981834629120,"このコインが{coinposition}にある時、あなたの{setcoin}が{field}から離れた時、このコインを同じエリアに設置する。","When this coin is in {coinposition} and {setcoin}, which is the same owner as this coin, leaves {field}, this coin is placed in the same area."
"AutoSetByMoveCoinName1",2187996170760192,"このコインが{coinposition}にある時、あなたの[{coinname}]が{field}から離れた時、このコインを同じエリアに設置する。","When this coin is in {coinposition} and [{coinname}], the same owner as this coin, leaves {field}, this coin is placed in the same area."
"AutoSetByMoveCoinName2",2188461528788992,"このコインが{coinposition}にある時、このコインとは異なる所有者である{setcoin}が{field}から離れた時、このコインを同じエリアに設置する。","When this coin is in {coinposition} and {setcoin}, a different owner than this coin, leaves {field}, this coin is placed in the same area."
"AutoSetByMoveCoinName3",2188475516792832,"このコインが{coinposition}にある時、このコインとは異なる所有者である[{coinname}]が{field}から離れた時、このコインを同じエリアに設置する。","When this coin is in {coinposition} and [{coinname}], a different owner than this coin, leaves {field}, this coin is placed in the same area."
"CallCoinName0",2190540972437504,"このコインが設置された時、あなたの{targetcoinposition}に[{coinname}]があるなら、全てこのコインに重ねて設置する。","When this coin is installed, if you have [{coinname}] in your {targetcoinposition}, all of them will be placed on top of this coin."
"CheckUsableArea",2191671123456000,"エリア{areatype}にいる時に使用できる。","Can be used when you are in the area {areatype}."
"CheckUsableCoin0",2193109178331136,"{player}の{coinposition}にコインがある時、このコインは使用できる。","When there is a coin in {coinposition} of {player}, this coin can be used."
"CheckUsableCoin1",2193125750026240,"{player}の{coinposition}が{num}枚以上ある時、このコインは使用できる。","When {player}'s {coinposition} is {num} or more, this coin can be used."
"CheckUsableCoin2",2193135673749504,"{player}の{coinposition}が{num}枚以下である時、このコインは使用できる。","When {player}'s {coinposition} is less than {num} coins, this coin can be used."
"CheckUsableCoin3",2193147069673472,"{player}の{coinposition}が1枚もない時、このコインは使用できる。","When {player}'s {coinposition} is none, this coin can be used."
"CheckUsableCoin4",2194034676674560,"{player}の{coinposition}に{cointype}がある時、このコインは使用できる。","When {coinposition} of {player} has {cointype}, this coin can be used."
"CheckUsableCoin5",2194057187504128,"{player}の{coinposition}に{cointype}が{num}枚以上ある時、このコインは使用できる。","When there are more than {num} coins of {cointype} in {player}'s {coinposition}, this coin can be used."
"CheckUsableCoin6",2194068038168576,"{player}の{coinposition}にある{cointype}が{num}枚以下である時、このコインは使用できる。","When {cointype} in {coinposition} of {player} is less than {num} coins, this coin can be used."
"CheckUsableCoin7",2194081598353408,"{player}の{coinposition}に{cointype}がない時、このコインは使用できる。","When {coinposition} of {player} does not have {cointype}, this coin can be used."
"CheckUsableCoinName0",2195031931170816,"あなたの{coinposition}に[{coinname}]がある時、このコインは使用できる。","You can use this coin when your {coinposition} has [{coinname}]."
"CheckUsableCoinName1",2195047039053824,"あなたの{coinposition}に[{coinname}]が{num}枚以上ある時、このコインは使用できる。","You can use this coin when you have {num} or more [{coinname}] in your {coinposition}."
"CheckUsableCoinName2",2195057482870784,"あなたの{coinposition}にある[{coinname}]が{num}枚以下の時、このコインは使用できる。","When [{coinname}] in your {coinposition} is less than {num} coins, you can use this coin."
"CheckUsableCoinName3",2195067771498496,"あなたの{coinposition}に[{coinname}]がない時、このコインは使用できる。","When your {coinposition} does not have [{coinname}], you can use this coin."
"CheckUsableCoinNumCompare0",2195885136490496,"{player1}の{coinposition}が{player2}の{coinposition}より多い時に使用できる。","Can be used when {coinposition} of {player1} is greater than {coinposition} of {player2}."
"CheckUsableCoinNumCompare1",2195900667998208,"{player1}の{coinposition}が{player2}の{coinposition}より{num}枚以上多い時に使用できる。","Can be used when {coinposition} of {player1} is more than {num} more than {coinposition} of {player2}."
"CheckUsableCoinNumCompare2",2195910411366400,"{player1}の{coinposition}が{player2}の{coinposition}より少ない時に使用できる。","Can be used when {coinposition} of {player1} is less than {coinposition} of {player2}."
"CheckUsableCoinNumCompare3",2195919957602304,"{player1}の{coinposition}が{player2}の{coinposition}より{num}枚以上少ない時に使用できる。","Can be used when {coinposition} of {player1} is more than {num} less than {coinposition} of {player2}."
"CheckUsableCoinNumCompare4",2195929491255296,"{player1}の{coinposition}が{player2}の{coinposition}と同じ枚数である時に使用できる。","Can be used when {coinposition} of {player1} is the same number as {coinposition} of {player2}."
"CheckUsableCoinTag0",2196737016410112,"タグ[{tagname}]を持つコインがあなたの{coinposition}にある時、このコインは使用できる。","When a coin with the tag [{tagname}] is in your {coinposition}, you can use this coin."
"CheckUsableCoinTag1",2196752388534272,"タグ[{tagname}]を持つコインがあなたの{coinposition}に{num}枚以上ある時、このコインは使用できる。","When you have {num} or more coins with the tag [{tagname}] in your {coinposition}, you can use this coin."
"CheckUsableCoinTag2",2196762668773376,"あなたの{coinposition}にあるタグ[{tagname}]を持つコインが{num}枚以下である時、このコインは使用できる。","When there are less than {num} coins with the tag [{tagname}] in your {coinposition}, you can use this coin."
"CheckUsableCoinTag3",2196773137756160,"タグ[{tagname}]を持つコインがあなたの{coinposition}にない時、このコインは使用できる。","When a coin with the tag [{tagname}] is not in your {coinposition}, you can use this coin."
"CheckUsableCoinTotalSizeOver0",2197904765169664,"{player}の{coinposition}にあるコインサイズ合計が{num}以上である時、このコインは使用できる。","When the total coin size in {coinposition} of {player} is equal to or greater than {num}, this coin can be used."
"CheckUsableCoinTotalSizeOver1",2197921869541376,"{coinposition}にあるコインサイズ合計が{num}以上である時に使用できる。","Can be used when the total coin size in {coinposition} is greater than or equal to {num}."
"CheckUsableCondition0",2199514794897408,"あなたが[{conditionname}{num}]を持つ時に使用できる。","Available when you have [{conditionname}{num}]."
"CheckUsableCurrentAreaCoin0",2205615246487552,"現在のエリアに{setcoin}がある時に使用できる。","Can be used when {setcoin} is in the current area."
"CheckUsableCurrentAreaCoin1",2205630673137664,"現在のエリアに{setcoin}が{num}枚以上ある時に使用できる。","Can be used when there are {num} or more {setcoin} in the current area."
"CheckUsableCurrentAreaCoin2",2205640156459008,"現在のエリアにある{setcoin}が{num}枚以下の時に使用できる。","Can be used when the number of {setcoin} in the current area is less than {num}."
"CheckUsableCurrentAreaCoin3",2205649878855680,"現在のエリアに{setcoin}がない時に使用できる。","Can be used when there is no {setcoin} in the current area."
"CheckUsableCurrentAreaCoinName0",2206362205892608,"現在のエリアに[{coinname}]がある時に使用できる。","Can be used when there is a [{coinname}] in the current area."
"CheckUsableCurrentAreaCoinName1",2206376000958464,"現在のエリアに[{coinname}]が{num}枚以上ある時に使用できる。","Can be used when there are {num} or more [{coinname}]s in the current area."
"CheckUsableCurrentAreaCoinName2",2206386386055168,"現在のエリアにある[{coinname}]が{num}枚以下の時に使用できる。","Can be used when the number of [{coinname}] in the current area is less than {num}."
"CheckUsableCurrentAreaCoinName3",2206396402053120,"現在のエリアに[{coinname}]がない時に使用できる。","Can be used when there is no [{coinname}] in the current area."
"CheckUsableCurrentAreaCoinTag0",2207209111367680,"現在のエリアにタグ[{tagname}]を持つコインがある時に使用できる。","Can be used when there is a coin with the tag [{tagname}] in the current area."
"CheckUsableCurrentAreaCoinTag1",2207224428965888,"現在のエリアにタグ[{tagname}]を持つコインが{num}枚以上ある時に使用できる。","Can be used when there are {num} or more coins with the tag [{tagname}] in the current area."
"CheckUsableCurrentAreaCoinTag2",2207234977640448,"現在のエリアにあるタグ[{tagname}]を持つコインが{num}枚以下の時に使用できる。","Can be used when there are less than {num} coins with the tag [{tagname}] in the current area."
"CheckUsableCurrentAreaCoinTag3",2207246461644800,"現在のエリアにタグ[{tagname}]を持つコインがない時に使用できる。","Can be used when there are no coins with the tag [{tagname}] in the current area."
"CheckUsableLifeOver",2207956163047424,"{player}のライフが{value}以上である時、このコインは使用できる。","When {player}'s life is {value} or more, this coin can be used."
"CheckUsableLoopTurn",2209730978590720,"{handcoin}になってからのターンが{value}の倍数である時に使用できる。","Can be used when the number of turns since you became {handcoin} is a multiple of {value}."
"CheckUsablePutCoins0",2210167815352320,"あなたの{setcoin}が重ねられている時、その枚数が{num}以上であるなら、このコインは使用できる。","When {setcoin} of the same owner as this coin is stacked, if the number of coins is equal to or greater than {num}, this coin may be used."
"CheckUsableReverseSetCoin0",2211187438071808,"あなたの{setcoin}が{reverse}で設置されている時に使用できる。","It can be used when {setcoin}, which is the same owner as this coin, is installed in {reverse}."
"CheckUsableReverseSetCoin1",2211203883937792,"あなたの{setcoin}が{reverse}で設置されている時、その枚数が{num}以上であるなら使用できる。","When {setcoin} of the same owner as this coin is placed in {reverse}, it can be used if the number of coins is {num} or more."
"CheckUsableReverseSetCoin2",2211214118039552,"あなたの{setcoin}が{reverse}で設置されている時、その枚数が{num}以下であるなら使用できる。","When {setcoin} of the same owner as this coin is placed in {reverse}, it can be used if the number of coins is less than or equal to {num}."
